providerid,cipcode,PerEmployed2,PerEmployed4,PerEmployed8,AvgQuarterlyWage2,AvgQuarterlyWage4,AvgQuarterlyWage8,PerRetention4,PerRetention8,NumCompleted2,NumCompleted4,NumCompleted8,NumUsedWageCalc2,NumUsedWageCalc4,NumUsedWageCalc8,NumUsedRetentionCalc4,NumUsedRetentionCalc8
8761,510801,0.707070707070707,0.729166666666667,-99999,5027.5,5560.5,-99999,0.838235294117647,-99999,99,96,0,70,70,0,68,0
8762,430109,0.8,0.84,0.6,4712,4927,6987,0.85,0.625,25,25,10,20,21,6,20,8
8765,320101,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
8765,530201,0.0666666666666667,0.133333333333333,0,-99999,-99999,-99999,-99999,-99999,15,15,14,1,2,0,2,1
8767,340199,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
8767,512602,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,0,3,3,0,3,0
8767,513902,0.8,0.8,-99999,-99999,-99999,-99999,-99999,-99999,5,5,3,4,4,2,4,3
8768,510720,0.5,1,-99999,9612,12952,-99999,1,-99999,12,6,0,6,6,0,6,0
8768,510801,0.74468085106383,0.835616438356164,0.954545454545455,5362,6177,5980,0.925925925925926,0.944444444444444,94,73,22,70,61,21,54,18
8768,511009,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,1,0,4,1,0,1,0
8768,512602,0.75,0.8,-99999,7112,-99999,-99999,0.8,-99999,8,5,0,6,4,0,5,0
8768,512603,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8768,513902,0.741071428571429,0.733333333333333,1,5143,5330.5,5261,0.902439024390244,1,112,60,7,83,44,7,41,7
8769,120401,0.625,0.615384615384615,0.625,4216,4752,3164,0.875,-99999,16,13,8,10,8,5,8,4
8769,120402,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,0,0,0,0,0
8769,120408,0.555555555555556,0.571428571428571,-99999,2764,-99999,-99999,-99999,-99999,9,7,1,5,4,1,4,1
8769,120410,0.615384615384615,0.571428571428571,-99999,4387.5,4469,-99999,1,-99999,26,14,3,16,8,1,7,1
8769,120413,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,1,1,1,1,1,1,1
8773,510902,0.714285714285714,0.714285714285714,-99999,1964,2375,-99999,1,-99999,7,7,3,5,5,3,5,2
8773,511009,0.7,0.722222222222222,0.882352941176471,4484,5441,5818,1,1,20,18,17,14,13,15,11,10
8773,512602,0.571428571428571,0.642857142857143,0.714285714285714,4042.5,5026.5,4377.5,1,1,28,28,28,16,18,20,12,12
8773,513902,0.726495726495726,0.741935483870968,0.805555555555556,5403,5609,4360,0.890625,0.826086956521739,117,93,36,85,69,29,64,23
8777,510801,0.814814814814815,0.769230769230769,-99999,7185,6488.5,-99999,0.863636363636364,-99999,27,26,0,22,20,0,22,0
8777,513501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,0,3,3,0,3,0
8779,110103,0.75,0.740740740740741,0.8,16560,18991,17028,0.842105263157895,0.888888888888889,36,27,10,27,20,8,19,9
8779,110301,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,1,1,3,0,0,1,1
8779,110401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,1,2,0,1,0
8779,110801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,1,1,0,0
8779,110802,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,0,0,0,0,0
8779,110901,0.68,0.666666666666667,0.625,11580,11177,13242,0.888888888888889,0.875,25,18,16,17,12,10,9,8
8779,111001,0.736842105263158,0.615384615384615,0.833333333333333,4389,7168,12176,0.875,-99999,19,13,6,14,8,5,8,3
8779,111003,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,2,2,2,1,1,1
8779,140801,0.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6,3,0,3,1,0,1,0
8779,140903,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8779,151203,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8779,500409,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8779,510706,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8779,510713,0.428571428571429,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7,4,0,3,1,0,1,0
8779,510716,0.615384615384615,0.727272727272727,0.4,6563.5,5856,-99999,0.857142857142857,-99999,13,11,5,8,8,2,7,4
8779,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,3,3,2,3,1,2,2
8779,510805,0.833333333333333,0.833333333333333,0.6,5378,2158,-99999,0.8,-99999,6,6,5,5,5,3,5,4
8779,513902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8779,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,1,3,2,1,2,1
8779,520301,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,0,1,1
8779,520304,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,1,0,3,1,0,0,0
8779,520401,0.586206896551724,0.72,0.555555555555556,6943,9320,12380.5,0.923076923076923,0.8,29,25,18,17,18,10,13,10
8779,521001,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,1,0,1,1,0,0,0
8781,512602,0.777777777777778,1,0.75,8131,5862,5023,1,0.666666666666667,9,9,8,7,9,6,7,6
8782,510911,0.962962962962963,1,1,12914.5,12367,13402.5,1,1,27,27,14,26,27,14,26,13
8783,220000,0.666666666666667,0.625,-99999,6646,7986,-99999,0.833333333333333,-99999,9,8,4,6,5,4,6,3
8783,430103,0.771428571428571,0.833333333333333,0.777777777777778,7040,5271,8450.5,0.833333333333333,0.785714285714286,35,30,18,27,25,14,24,14
8783,430107,0.743589743589744,0.794871794871795,0.65,4385,4578,7768,0.892857142857143,0.692307692307692,39,39,20,29,31,13,28,13
8783,510000,0.875,0.857142857142857,-99999,6154,6367,-99999,1,-99999,8,7,2,7,6,2,5,2
8783,510701,0.944444444444444,0.923076923076923,0.75,8577,6232.5,8551.5,0.916666666666667,0.75,18,13,8,17,12,6,12,8
8783,510707,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,0,0,0,0,0
8783,510801,0.892857142857143,0.785714285714286,0.714285714285714,5751,5557,5661,1,-99999,28,14,7,25,11,5,8,4
8783,511020,0.545454545454545,0.571428571428571,1,8323,-99999,14191,-99999,-99999,11,7,5,6,4,5,3,3
8783,513902,0.952380952380952,0.9,0.5,3175,5433,-99999,0.875,0.4,21,20,8,20,18,4,16,5
8783,520201,0.825,0.72972972972973,0.555555555555556,7241,8777,8832,0.925925925925926,0.692307692307692,40,37,18,33,27,10,27,13
8783,520301,0.75,0.833333333333333,-99999,8361.5,6814,-99999,-99999,-99999,8,6,4,6,5,4,4,3
8783,521401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,2,2,2,2,2
8783,521902,0.857142857142857,1,1,8820,6425,8921,1,-99999,14,13,5,12,13,5,10,4
8791,490205,0.675675675675676,0.657142857142857,0.6,9420,12167,8761.5,0.818181818181818,0.666666666666667,37,35,10,25,23,6,22,6
8792,513902,0.856,0.865168539325843,0.823529411764706,5285,5168,3854.5,0.890243902439024,0.8125,125,89,17,107,77,14,82,16
8794,513501,0.391304347826087,0.454545454545455,-99999,2626,3655,-99999,1,-99999,23,22,0,9,10,0,9,0
8797,490205,0.72,0.68,0.72,8193,10452,12053,0.8125,0.8125,25,25,25,18,17,18,16,16
8803,510711,0.761194029850746,0.641791044776119,0.738095238095238,5664,5896,6747,0.8,0.733333333333333,67,67,42,51,43,31,45,30
8803,510713,0.803921568627451,0.8,0.72972972972973,6807,7215,7914,0.932203389830508,0.916666666666667,102,80,37,82,64,27,59,24
8803,510805,0.625,0.75,0.714285714285714,3117,3462.5,3973,0.833333333333333,0.8,8,8,7,5,6,5,6,5
8803,510902,0.782608695652174,0.695652173913043,0.826086956521739,4580.5,5909.5,6811,0.769230769230769,0.846153846153846,23,23,23,18,16,19,13,13
8803,511009,0.757322175732218,0.769230769230769,0.80327868852459,4932,6027.5,4828,0.908333333333333,0.833333333333333,239,169,61,181,130,49,120,42
8808,120401,0.612903225806452,0.423076923076923,0.5,4018,5403,5633.5,0.642857142857143,0.5,31,26,16,19,11,8,14,8
8808,120402,0.5,0.333333333333333,-99999,2600,-99999,-99999,-99999,-99999,22,9,3,11,3,1,3,1
8808,120409,0.607142857142857,0.708333333333333,0.8125,3286,3945,6508,0.866666666666667,0.909090909090909,28,24,16,17,17,13,15,11
8808,120413,0.714285714285714,0.833333333333333,-99999,4079,3765,-99999,-99999,-99999,7,6,3,5,5,3,4,3
8809,490205,0.732394366197183,0.792452830188679,0.724137931034483,10328.5,10801,12466,0.868421052631579,0.842105263157895,71,53,29,52,42,21,38,19
8812,513902,0.875,0.75,0.875,7426,8667,9075,0.857142857142857,1,8,8,8,7,6,7,7,7
8824,110201,0.428571428571429,0.857142857142857,0.857142857142857,-99999,10926,10184,-99999,-99999,7,7,7,3,6,6,3,3
8824,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,2,3,2,1,2,1,1
8826,430112,0.714285714285714,0.571428571428571,0.714285714285714,3402,-99999,4524,-99999,-99999,7,7,7,5,4,5,2,2
8829,110101,0.555555555555556,0.555555555555556,0.4,5997,3531,-99999,-99999,-99999,9,9,5,5,5,2,4,2
8829,110501,0.714285714285714,0.909090909090909,-99999,4724.5,5759,-99999,1,-99999,14,11,1,10,10,1,7,1
8829,110801,0.375,0.333333333333333,0.2,-99999,-99999,-99999,-99999,-99999,8,6,5,3,2,1,1,0
8829,520201,0.636363636363636,0.727272727272727,-99999,8898,10814.5,-99999,0.857142857142857,-99999,11,11,2,7,8,1,7,1
8829,520407,0.692307692307692,0.75,-99999,7581,8090,-99999,0.875,-99999,13,12,4,9,9,3,8,2
8829,520408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,2,2,3,2,2,2,2
8829,520701,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,2,0,2,1,0,1,0
8831,120505,0.285714285714286,0.285714285714286,0.714285714285714,-99999,-99999,1494,-99999,-99999,7,7,7,2,2,5,2,2
8831,120506,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,1,1,0,0
8831,120507,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,1,1,1,1
8831,120508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,0,0
8834,320105,0.583333333333333,-99999,-99999,855,-99999,-99999,-99999,-99999,12,0,0,7,0,0,0,0
8834,320107,0.516949152542373,0.606741573033708,0.636363636363636,2447,2422.5,1810.5,0.722222222222222,0.75,118,89,22,61,54,14,54,12
8834,320111,0.507042253521127,0.75609756097561,-99999,2457.5,3045,-99999,0.875,-99999,142,82,0,72,62,0,48,0
8839,110201,0.428571428571429,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7,3,0,3,2,0,2,0
8839,110802,0.25,-99999,-99999,-99999,-99999,-99999,-99999,-99999,8,4,1,2,3,1,2,0
8839,111005,0.5,0.5,0.615384615384615,11367,13260,14330.5,0.875,1,22,18,13,11,9,8,8,5
8839,513902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8839,520201,0.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5,4,2,2,2,0,1,0
8839,520211,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,0,0,0,0,0,0,0
8839,520408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,0,0,1,0
8840,510909,0.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5,3,0,4,2,0,2,0
8840,511020,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,3,3,4,3,2,1
8840,512602,0.8,1,-99999,-99999,4003,-99999,-99999,-99999,5,5,0,4,5,0,4,0
8843,320101,0.473684210526316,0.540540540540541,0.608695652173913,2080.5,2569,3731,0.7,0.785714285714286,38,37,23,18,20,14,20,14
8844,320101,0.526315789473684,0.526315789473684,0.5,2263,3901.5,4736,0.7,0.666666666666667,19,19,18,10,10,9,10,9
8850,430109,0.838709677419355,0.753246753246753,0.761904761904762,5378,5559.5,6495,0.823076923076923,0.788461538461538,217,154,63,182,116,48,130,52
8852,510713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8852,510801,0.6,0.8,-99999,-99999,-99999,-99999,-99999,-99999,5,5,4,3,4,3,2,1
8852,511009,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,0,1,0,0,0
8869,520208,0.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6,1,0,3,1,0,1,0
8869,521803,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8881,512601,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,2,3,2,1,2,2
8881,512602,0.642857142857143,0.692307692307692,-99999,6802,7667,-99999,1,-99999,14,13,1,9,9,1,6,0
8887,460201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,3,0,0,0,0,0
8892,490205,0.819148936170213,0.777777777777778,0.933333333333333,8996,10493,10673,0.847826086956522,1,94,63,15,77,49,14,46,13
8906,460201,0.062111801242236,0.0476190476190476,0.0232558139534884,13563.5,11517,-99999,0.833333333333333,-99999,161,126,43,10,6,1,6,1
8907,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,0,0,1,0
8907,520401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8907,520411,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,1,0,0,0
8908,010504,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8908,320109,0.375,0.25,-99999,-99999,-99999,-99999,-99999,-99999,8,8,3,3,2,1,2,1
8908,490205,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,2,2,2,1,1
8908,510801,0.571428571428571,0.80952380952381,0.777777777777778,7474.5,5752,7831,1,0.857142857142857,21,21,9,12,17,7,13,7
8908,510805,0.444444444444444,0.4,0.6,-99999,-99999,-99999,-99999,-99999,9,5,5,4,2,3,3,3
8908,511009,1,-99999,-99999,2054,-99999,-99999,-99999,-99999,5,0,0,5,0,0,0,0
8908,513501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8908,513902,0.777777777777778,0.85,0.666666666666667,6764,7131,6553.5,0.944444444444444,0.75,27,20,9,21,17,6,18,8
8908,520302,0.782608695652174,0.866666666666667,0.857142857142857,7907.5,8925,9321.5,0.909090909090909,0.833333333333333,23,15,7,18,13,6,11,6
8908,520401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,2,1,2,1,1,1,1
8915,512602,1,1,1,8065,9331,9372,1,1,5,5,5,5,5,5,5,5
8920,513501,0.488372093023256,0.526315789473684,0.48,4686,4641,8014.5,0.777777777777778,0.75,43,38,25,21,20,12,18,12
8922,090102,0.6,0.4,-99999,-99999,-99999,-99999,-99999,-99999,5,5,0,3,2,0,2,0
8922,090799,0.428571428571429,0.272727272727273,-99999,4802.5,-99999,-99999,0.6,-99999,28,11,0,12,3,0,5,0
8922,100303,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8922,302901,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8922,320105,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,0,0,2,0,0,0,0
8922,520301,0.6,0.666666666666667,-99999,-99999,-99999,-99999,-99999,-99999,5,6,0,3,4,0,3,0
8922,520901,0.553571428571429,0.612903225806452,-99999,2523,4364,-99999,0.875,-99999,56,31,1,31,19,0,16,0
8923,131209,0.777777777777778,0.888888888888889,-99999,4229,4478.5,-99999,1,-99999,9,9,2,7,8,2,6,1
8925,120500,0.217391304347826,0.130434782608696,0.571428571428571,645,-99999,-99999,-99999,-99999,23,23,7,5,3,4,4,2
8926,110103,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8926,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8928,513501,0.171428571428571,0.295081967213115,0.388888888888889,3251,3748,3543,0.571428571428571,-99999,70,61,36,12,18,14,7,1
8929,510801,0.673913043478261,0.807692307692308,-99999,4515,5992,-99999,0.944444444444444,-99999,46,26,1,31,21,1,18,1
8929,513902,0.720930232558139,0.696969696969697,0.888888888888889,3406,5777,11002.5,0.826086956521739,0.888888888888889,43,33,9,31,23,8,23,9
8938,490202,0.68,0.583333333333333,0.461538461538462,5465,6512,7350.5,0.8125,0.714285714285714,25,24,13,17,14,6,16,7
8943,320110,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8943,490205,0.704545454545455,0.75,0.571428571428571,6962,8601.5,-99999,0.9,0.666666666666667,44,32,7,31,24,4,20,6
8946,513902,0.727272727272727,-99999,-99999,8421.5,-99999,-99999,-99999,-99999,11,1,0,8,0,0,0,0
8948,510601,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,1,0,4,1,0,1,0
8948,510801,0.85,-99999,-99999,5595,-99999,-99999,-99999,-99999,20,3,0,17,3,0,3,0
8948,513501,0.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,8,4,0,4,4,0,3,0
8948,520401,0.923076923076923,0.833333333333333,-99999,6416.5,5373,-99999,0.8,-99999,13,6,0,12,5,0,5,0
8953,110901,0.608695652173913,-99999,-99999,9133.5,-99999,-99999,-99999,-99999,23,0,0,14,0,0,0,0
8954,120401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8956,120507,0.75,0.833333333333333,-99999,1797,2616,-99999,0.909090909090909,-99999,12,12,4,9,10,4,11,4
8961,110801,0.75,0.875,-99999,2280.5,1955,-99999,0.8,-99999,8,8,0,6,7,0,5,0
8967,470604,0.559558823529412,0.770330652368186,0.793624161073825,10400,11153,13037,0.890756302521008,0.902173913043478,1360,1119,596,761,861,473,476,92
8971,110801,0.8,0.8,-99999,-99999,-99999,-99999,-99999,-99999,5,5,0,4,4,0,1,0
8976,470604,0.0662393162393162,0.0837696335078534,0.1,5923.5,9629.5,11056,0.594594594594595,1,936,764,400,62,64,40,37,8
8976,470605,0.0492227979274611,0.0848484848484849,0.0914285714285714,9478,11564.5,11891.5,0.857142857142857,-99999,386,330,175,19,28,16,14,3
8987,513501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8990,010504,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8993,513901,0.857142857142857,-99999,-99999,7821,-99999,-99999,-99999,-99999,7,0,0,6,0,0,0,0
8998,370105,0.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5,0,0,2,0,0,0,0
8998,513603,0.833333333333333,-99999,-99999,13750,-99999,-99999,-99999,-99999,6,1,0,5,1,0,1,0
9005,511009,0.806451612903226,0.777777777777778,-99999,6241,6661.5,-99999,0.923076923076923,-99999,31,18,0,25,14,0,13,0
9005,513902,0.710526315789474,0.714285714285714,-99999,5933,4243,-99999,0.80952380952381,-99999,38,28,0,27,20,0,21,0
9011,120401,0.777777777777778,0.764705882352941,-99999,3605,4545,-99999,0.923076923076923,-99999,27,17,0,21,13,0,13,0
9011,120402,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
9011,120409,0.714285714285714,0.714285714285714,-99999,5493.5,3462.5,-99999,0.9,-99999,14,14,0,10,10,0,10,0
9011,120410,0.8,0.6,-99999,-99999,-99999,-99999,-99999,-99999,5,5,0,4,3,0,2,0
9013,120401,0.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5,1,0,2,1,0,0,0
9013,120402,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
9013,120409,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,0,0,2,0,0,0,0
9024,530105,0.6,0.8,-99999,-99999,-99999,-99999,-99999,-99999,5,5,0,3,4,0,3,0
9031,512602,0.875,1,-99999,4127,3783.5,-99999,1,-99999,8,6,0,7,6,0,6,0
9034,120402,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
9042,513902,0.857142857142857,-99999,-99999,8308,-99999,-99999,-99999,-99999,7,2,0,6,2,0,2,0
9066,320111,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,2,0,2,0,0,0,0
9096,512602,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
9120,320107,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
9133,513501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
9142,511009,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
